"LLAVEVIV","P0_1","P0_2","P0_3","P0_4_1","P0_4_1A","P0_4_2","P0_4_2A","P1_1","P1_2","P1_3","FOLIO","VIV_SEL","ENT","TLOC","REGION","EST_DIS","UPM_DIS","FAC_VIV"
"0981305","03","07","01","1","2","1","1","06","1","","09813","05","31","3","6","178","02086",1819
"0981402","02","04","02","1","1","1","1","03","1","","09814","02","02","1","1","011","00134",2795
"0981503","02","03","02","1","1","1","1","03","1","","09815","03","03","1","1","016","00168",675
"0981604","04","06","03","1","2","1","1","03","1","","09816","04","28","1","2","163","01920",1850
"0981702","02","02","01","1","1","1","1","02","1","","09817","02","03","1","1","015","00154",698
"0981805","02","03","01","2","","1","1","04","1","","09818","05","24","1","2","139","01620",1454
"0981903","03","05","01","1","2","1","1","06","1","","09819","03","09","1","4","050","00722",3217
"0982002","02","04","01","2","","1","1","04","1","","09820","02","09","1","4","050","00758",1172
"0982105","03","05","01","2","","2","","02","1","","09821","05","22","4","3","125","01465",3729
"0982217","03","05","01","2","","2","","02","1","","09822","17","30","4","5","173","02041",4774
"0982305","02","03","01","1","1","2","","05","1","","09823","05","21","1","5","119","01416",4593
"0982411","03","04","00","2","","2","","04","1","","09824","11","07","4","6","039","00451",3817
"0982505","02","05","01","1","1","1","1","02","1","","09825","05","08","1","1","044","00503",2774
"0982603","02","04","01","1","1","1","1","04","1","","09826","03","09","1","4","049","00607",4573
"0982704","02","03","01","2","","1","1","04","1","","09827","04","28","1","2","162","01888",1654
"0982806","02","04","01","1","1","1","1","02","1","","09828","06","25","2","1","142","01676",2626
"0982902","02","03","01","1","1","1","1","04","2","02","09829","02","11","1","3","058","00840",5935
"0983005","02","04","01","1","2","1","1","03","1","","09830","05","24","1","2","139","01635",1284
"0983105","02","04","01","1","1","1","1","05","1","","09831","05","05","1","2","029","00300",1653
"0983204","03","05","01","2","","1","1","06","1","","09832","04","32","2","3","185","02141",1249
"0983302","02","04","01","1","1","1","1","02","1","","09833","02","26","1","1","150","01756",2507
"0983403","03","05","01","2","","1","1","04","1","","09834","03","07","1","6","040","00469",3401
"0983503","05","06","01","1","1","1","2","05","1","","09835","03","07","4","6","039","00455",3338
"0983602","01","03","01","2","","2","","02","1","","09836","02","01","1","3","005","00039",1139
"0983719","02","05","00","2","","1","1","05","1","","09837","19","20","4","6","111","01378",4169
"0983802","02","04","01","1","1","2","","04","1","","09838","02","27","1","6","157","01837",2715
"0983901","01","04","00","2","","2","","04","1","","09839","01","04","1","6","023","00245",744
"0984003","02","04","01","1","1","1","1","02","1","","09840","03","15","1","5","087","01101",9942
"0984101","02","05","01","1","1","2","","04","1","","09841","01","08","1","1","044","00495",2970
"0984203","01","03","01","2","","1","2","03","1","","09842","03","28","1","2","163","01917",1896
"0984302","01","04","01","1","1","1","1","03","1","","09843","02","09","3","4","048","00562",4673
"0984401","02","06","02","1","1","1","1","04","1","","09844","01","09","1","4","050","00720",3279
"0984501","02","04","01","1","1","1","1","04","1","","09845","01","06","1","3","034","00396",778
"0984618","02","03","00","2","","2","","04","1","","09846","18","20","4","6","111","01381",3504
"0984703","01","03","01","2","","2","","01","1","","09847","03","19","1","2","107","01300",3331
"0984802","03","05","01","2","","1","1","03","1","","09848","02","09","1","4","048","00599",2791
"0984918","03","06","01","1","1","1","1","06","1","","09849","18","13","3","5","068","00928",1288
"0985012","01","04","00","2","","2","","01","1","","09850","12","18","4","3","101","01218",1072
"0985103","03","05","01","1","2","1","1","06","1","","09851","03","26","1","1","151","01790",1603
"0985203","02","05","02","1","2","1","1","04","1","","09852","03","27","3","6","157","01836",3583
"0985303","02","03","01","1","1","1","2","02","1","","09853","03","25","1","1","145","01702",2704
"0985402","03","07","02","1","1","1","2","04","1","","09854","02","29","2","5","170","02020",1036
"0985513","02","03","01","1","1","2","","02","1","","09855","13","14","2","3","075","00966",3387
"0985601","01","01","00","1","1","1","1","01","1","","09856","01","16","1","3","093","01138",4351
"0985704","03","04","01","1","2","1","1","03","1","","09857","04","08","1","1","046","00543",3376
"0985801","01","04","02","2","","1","1","02","1","","09858","01","19","2","2","108","01342",3361
"0985904","01","01","00","2","","2","","04","1","","09859","04","08","1","1","044","00512",2443
"0986003","01","05","01","1","1","1","1","02","1","","09860","03","05","1","2","030","00340",1528
"0986113","07","12","02","2","","1","1","14","1","","09861","13","21","3","5","116","01406",6756
"0986205","02","03","01","2","","2","","06","1","","09862","05","08","1","1","044","00493",3043
"0986307","01","01","01","2","","1","1","02","1","","09863","07","27","2","6","153","01812",2385
"0986404","01","02","02","1","1","1","1","04","1","","09864","04","15","1","5","085","01056",9925
"0986501","01","03","03","1","1","1","1","01","1","","09865","01","01","1","3","006","00050",1373
"0986619","02","02","01","2","","2","","04","1","","09866","19","31","4","6","180","02092",2522
"0986705","03","06","02","1","1","1","1","04","1","","09867","05","09","1","4","049","00618",4123
"0986806","01","01","00","2","","2","","03","1","","09868","06","31","3","6","178","02084",2239
"0986905","02","05","01","2","","1","1","04","1","","09869","05","11","2","3","056","00833",4741
"0987003","03","04","01","1","1","1","1","06","1","","09870","03","05","1","2","029","00307",1598
"0987117","01","01","01","2","","2","","02","1","","09871","17","13","4","5","071","00938",2501
"0987205","03","06","03","1","3","1","1","04","1","","09872","05","19","1","2","108","01356",3220
"0987306","01","01","00","2","","1","2","01","1","","09873","06","21","4","5","117","01412",4714
"0987405","01","02","01","1","2","2","","02","1","","09874","05","28","1","2","162","01869",1745
"0987501","02","03","01","1","1","1","1","03","1","","09875","01","16","4","3","090","01117",3299
"0987602","03","04","01","1","2","1","1","03","1","","09876","02","03","1","1","018","00210",719
"0987701","02","02","01","2","","1","1","03","1","","09877","01","09","1","4","049","00609",4460
"0987801","03","06","01","1","1","1","1","02","1","","09878","01","22","3","3","127","01491",1834
"0987904","02","05","02","1","1","1","1","04","1","","09879","04","19","1","2","106","01286",3116
"0988001","02","04","01","1","2","1","1","05","1","","09880","01","24","1","2","138","01603",1445
"0988110","03","05","01","1","1","2","","06","1","","09881","10","10","4","1","052","00768",1450
"0988204","01","01","01","1","1","1","1","06","1","","09882","04","18","1","3","104","01242",1019
"0988309","02","03","01","1","1","1","1","04","1","","09883","09","19","2","2","105","01254",2584
"0988418","03","05","02","2","","1","1","04","1","","09884","18","13","4","5","071","00939",2376
"0988505","02","03","01","1","1","1","1","03","1","","09885","05","28","1","2","163","01939",1707
"0988620","02","04","01","1","1","2","","02","1","","09886","20","05","4","2","028","00279",1313
"0988718","02","03","00","2","","1","1","04","1","","09887","18","15","3","5","081","01018",5909
"0988801","04","07","01","1","4","1","1","04","1","","09888","01","08","1","1","046","00554",2509
"0988903","02","05","01","1","2","1","1","03","1","","09889","03","25","1","1","144","01684",4596
"0989002","02","03","01","2","","1","1","04","1","","09890","02","20","4","6","113","01388",3090
"0989120","02","03","01","2","","1","1","04","1","","09891","20","20","3","6","109","01374",2508
"0989203","03","03","01","1","2","1","1","04","1","","09892","03","02","1","1","009","00075",3170
"0989320","03","04","01","1","1","1","1","03","1","","09893","20","10","3","1","051","00765",1494
"0989401","02","03","02","2","","1","1","04","1","","09894","01","15","1","5","086","01070",12734
"0989513","02","04","00","2","","2","","02","1","","09895","13","30","4","5","173","02041",4774
"0989604","01","07","02","1","2","1","1","02","1","","09896","04","05","1","2","031","00378",1800
"0989704","01","01","01","2","","1","1","02","1","","09897","04","30","3","5","175","02061",5349
"0989801","02","05","02","1","2","1","1","03","1","","09898","01","24","1","2","140","01660",1407
"0989911","02","03","01","1","1","1","1","06","1","","09899","11","11","2","3","056","00833",4741
"0990014","02","02","02","1","3","2","","06","1","","09900","14","12","2","6","062","00881",1964
"0990118","02","03","00","1","1","2","","05","1","","09901","18","07","4","6","039","00451",3817
"0990219","01","02","01","2","","2","","02","1","","09902","19","20","2","6","110","01377",3890
"0990302","01","03","02","2","","1","1","03","1","","09903","02","16","2","3","088","01109",4626
"0990402","01","05","01","1","1","1","1","02","1","","09904","02","05","1","2","031","00383",1756
"0990503","03","05","01","2","","1","1","05","1","","09905","03","24","1","2","139","01634",1295
"0990603","02","03","02","1","1","1","1","03","1","","09906","03","25","1","1","146","01727",3564
"0990702","02","03","01","1","1","1","1","05","1","","09907","02","07","4","6","039","00451",3817
"0990804","01","05","02","1","1","1","1","02","1","","09908","04","10","1","1","055","00822",1371
"0990905","02","03","00","1","1","1","1","05","1","","09909","05","17","3","5","094","01146",3584
"0991003","02","05","02","1","2","1","1","02","1","","09910","03","09","1","4","050","00720",3279
"0991104","01","02","01","1","2","2","","04","1","","09911","04","20","2","6","109","01372",3454
"0991205","02","06","02","1","1","1","2","02","1","","09912","05","05","1","2","031","00388",1595
"0991301","01","03","01","2","","2","","01","1","","09913","01","10","4","1","052","00771",1323
"0991404","04","05","03","1","1","1","1","02","1","","09914","04","28","1","2","163","01933",1734
"0991501","02","03","01","1","2","1","1","03","1","","09915","01","02","1","1","011","00136",2692
"0991604","03","06","02","1","2","1","1","04","1","","09916","04","23","1","6","134","01575",1775
"0991716","03","04","01","2","","2","","05","1","","09917","16","30","4","5","173","02043",4521
"0991813","01","03","01","1","3","2","","01","1","","09918","13","13","4","5","071","00936",2779
"0991905","01","02","00","2","","2","","01","1","","09919","05","12","4","6","063","00882",3147
"0992008","01","02","00","2","","2","","01","1","","09920","08","24","4","2","136","01592",1094
"0992101","01","02","00","2","","2","","04","1","","09921","01","09","1","4","048","00577",3999
"0992216","01","01","00","2","","2","","04","1","","09922","16","12","3","6","061","00877",2869
"0992316","01","03","01","2","","2","","03","1","","09923","16","28","3","2","159","01844",2105
"0992403","01","08","01","1","1","1","1","02","1","","09924","03","15","1","5","087","01095",11960
"0992503","03","06","01","1","1","1","1","03","1","","09925","03","10","1","1","054","00803",1326
"0992605","02","04","01","1","2","1","1","03","1","","09926","05","09","1","4","050","00682",3886
"0992704","02","04","01","1","1","1","1","05","1","","09927","04","02","1","1","009","00081",2980
"0992803","01","02","01","2","","1","1","01","1","","09928","03","24","1","2","139","01648",1096
"0992905","01","03","01","2","","1","1","03","1","","09929","05","09","1","4","049","00654",3163
"0993004","01","02","01","2","","1","1","04","1","","09930","04","30","1","5","175","02051",6551
"0993101","02","03","01","2","","2","","02","1","","09931","01","16","1","3","091","01124",3957
"0993213","02","03","01","1","1","2","","05","1","","09932","13","18","4","3","101","01219",985
"0993304","01","01","00","1","1","1","1","02","1","","09933","04","27","3","6","157","01836",3583
"0993405","02","03","01","2","","1","1","02","1","","09934","05","32","1","3","189","02164",1145
"0993503","03","04","02","2","","2","","06","1","","09935","03","05","2","2","029","00312",1581
"0993603","01","01","01","2","","2","","02","1","","09936","03","23","1","6","132","01554",1316
"0993711","02","03","00","2","","1","1","04","1","","09937","11","30","4","5","173","02041",4774
"0993810","02","04","01","2","","1","1","05","1","","09938","10","07","2","6","038","00445",7240
"0993904","01","06","02","1","1","1","1","02","1","","09939","04","14","3","3","076","00967",28513
"0994005","03","05","00","1","1","1","1","05","1","","09940","05","15","1","5","085","01062",3180
"0994106","02","04","00","2","","2","","05","1","","09941","06","30","4","5","173","02042",4624
"0994205","02","06","02","1","1","1","1","03","1","","09942","05","28","1","2","163","01923",1830
